"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"73","Q1",50,83,1.02675778428928,0,1,15.3407440996166,0,0,"E1 Q1","UG","E1"
"74","Q1",50,84,0.24999999999999,1,1,1.0979136265642,1,1,"E1 Q1","UG","E1"
"75","Q1",50,85,0.24999999999999,1,1,3.16566519099,1,1,"E1 Q1","UG","E1"
"76","Q1",50,88,0.24999999999999,1,1,48.3774386705968,0,1,"E1 Q1","UG","E1"
"77","Q1",50,89,0.24999999999999,0,1,25.8563792746223,0,0,"E1 Q1","UG","E1"
"78","Q1",50,87,0.25,1,1,33.4072839691546,0,0,"E1 Q1","UG","E1"
"79","Q1",50,91,0.24999999999999,0,1,1.61692612704761,1,1,"E1 Q1","UG","E1"
"80","Q1",50,90,0.24999999999999,0,1,10.0563191036575,0,1,"E1 Q1","UG","E1"
"81","Q1",50,92,0.24999999999999,0,1,32.8910214686739,0,1,"E1 Q1","UG","E1"
"82","Q1",51,93,0.24999999999999,1,1,5.9246440998094,0,1,"E1 Q1","UG","E1"
"83","Q1",51,94,0.24999999999999,0,1,6.2020237875678,0,1,"E1 Q1","UG","E1"
"84","Q1",51,95,0.24999999999999,0,1,11.6851784801744,0,0,"E1 Q1","UG","E1"
"85","Q1",55,98,0.33682036824216,0,1,8.35473628609094,0,0,"E1 Q1","UG","E1"
"86","Q10",30,123,1.06204671764309,0,1,7.77646391725284e-10,1,0,"P1 E1 Q4","UG","P1E1"
"87","Q10",30,121,1.63968737616853,0,1,4.15028943448665,0,0,"P1 E1 Q4","UG","P1E1"
"88","Q10",30,122,2.5242817190343,1,1,2.47356675730008,1,0,"P1 E1 Q4","UG","P1E1"
"89","Q10",31,125,0.68179364574339,0,1,3.64265345923842,1,0,"P1 E1 Q4","UG","P1E1"
"90","Q10",31,124,0.41154951050212,0,1,28.5537847275518,0,0,"P1 E1 Q4","UG","P1E1"
"91","Q10",32,128,0.446157845664,0,1,5.51544954427322,0,0,"P1 E1 Q4","UG","P1E1"
"92","Q10",32,126,0.25885096009079,1,1,1.50469747772775e-08,1,0,"P1 E1 Q4","UG","P1E1"
"93","Q10",32,127,0.39650320905217,0,1,6.46371362917346,0,0,"P1 E1 Q4","UG","P1E1"
"94","Q10",33,129,0.24999999999999,1,1,6.01598394364451,0,0,"P1 E1 Q4","UG","P1E1"
"95","Q10",33,130,0.24999999999999,0,1,14.003921451084,0,0,"P1 E1 Q4","UG","P1E1"
"96","Q10",34,133,0.24999999999999,1,1,21.2768363016073,0,0,"P1 E1 Q4","UG","P1E1"
"97","Q10",34,135,0.24999999999999,1,1,10.7393019167934,0,0,"P1 E1 Q4","UG","P1E1"
"98","Q10",34,134,0.25,0,1,21.3944284892169,0,0,"P1 E1 Q4","UG","P1E1"
"99","Q10",34,131,0.84204352955443,0,1,19.1114160113519,0,0,"P1 E1 Q4","UG","P1E1"
"100","Q10",34,132,0.24999999999999,1,1,25.1917511490034,0,0,"P1 E1 Q4","UG","P1E1"
"101","Q10",35,137,0.24999999999999,0,1,16.4654292658764,0,1,"P1 E1 Q4","UG","P1E1"
"102","Q10",35,141,0.24999999999999,0,1,10.3708066039502,0,0,"P1 E1 Q4","UG","P1E1"
"103","Q10",35,136,0.24999999999999,0,1,10.7781011355796,0,1,"P1 E1 Q4","UG","P1E1"
"104","Q10",35,140,0.24999999999999,1,1,38.5149894426615,0,1,"P1 E1 Q4","UG","P1E1"
"105","Q10",35,138,0.24999999999999,0,1,19.1616441121374,0,1,"P1 E1 Q4","UG","P1E1"
"106","Q10",35,139,0.25000000000001,0,1,30.569851154012,0,1,"P1 E1 Q4","UG","P1E1"
"107","Q10",36,146,0.249999999999986,0,1,14.1900511387572,0,1,"P1 E1 Q4","UG","P1E1"
"108","Q10",36,143,0.249999999999993,1,1,10.8121269168614,0,0,"P1 E1 Q4","UG","P1E1"
"109","Q10",36,142,0.249999999999993,0,1,16.6686112973155,0,0,"P1 E1 Q4","UG","P1E1"
"110","Q10",36,144,0.249999999999993,0,1,35.1604488145373,0,0,"P1 E1 Q4","UG","P1E1"
"111","Q10",36,145,0.25,0,1,35.0457941269307,0,1,"P1 E1 Q4","UG","P1E1"
"112","Q10",37,152,0.24999999999999,1,1,17.0224308288951,0,0,"P1 E1 Q4","UG","P1E1"
"113","Q10",37,151,0.24999999999999,0,1,15.1037339521082,0,1,"P1 E1 Q4","UG","P1E1"
"114","Q10",37,149,0.24999999999999,1,1,23.0405839594999,0,1,"P1 E1 Q4","UG","P1E1"
"115","Q10",37,150,0.25,0,1,37.8431855357859,0,1,"P1 E1 Q4","UG","P1E1"
"116","Q10",37,147,3.18498260582687,1,1,3.19503239946015,0,0,"P1 E1 Q4","UG","P1E1"
"117","Q10",37,148,0.25,1,1,35.4083050647683,0,1,"P1 E1 Q4","UG","P1E1"
"118","Q10",38,156,0.25,0,1,12.1328675430913,0,0,"P1 E1 Q4","UG","P1E1"
"119","Q10",38,155,0.25,0,1,0.7383214387293,1,0,"P1 E1 Q4","UG","P1E1"
"120","Q10",38,154,0.24999999999999,0,1,16.5359628596919,0,0,"P1 E1 Q4","UG","P1E1"
"121","Q10",38,153,0.24999999999999,1,1,17.3902878604876,0,0,"P1 E1 Q4","UG","P1E1"
"122","Q10",38,160,0.25,1,1,7.9005417578996,0,0,"P1 E1 Q4","UG","P1E1"
"123","Q10",38,158,0.25,1,1,2.3065112839398,1,0,"P1 E1 Q4","UG","P1E1"
"124","Q10",38,157,0.25,1,1,11.6176276988615,0,0,"P1 E1 Q4","UG","P1E1"
"125","Q10",38,159,0.25,0,1,4.735498004952,0,0,"P1 E1 Q4","UG","P1E1"
"126","Q10",39,163,0.24999999999999,0,1,11.0253144170598,0,0,"P1 E1 Q4","UG","P1E1"
"127","Q10",39,164,0.24999999999999,0,1,5.09948394279101,0,0,"P1 E1 Q4","UG","P1E1"
"128","Q10",39,161,0.25,1,1,0.106587844391,1,0,"P1 E1 Q4","UG","P1E1"
"129","Q10",39,162,0.24999999999999,1,1,20.7044105198241,0,0,"P1 E1 Q4","UG","P1E1"
"130","Q10",39,165,0.24999999999999,1,1,17.1311652039963,0,0,"P1 E1 Q4","UG","P1E1"
"131","Q10",40,167,0.25,1,1,23.2482675534433,0,0,"P1 E1 Q4","UG","P1E1"
"132","Q10",40,168,0.24999999999999,1,1,22.7748363030024,0,0,"P1 E1 Q4","UG","P1E1"
"133","Q10",40,171,0.24999999999999,0,1,5.792065974686,0,1,"P1 E1 Q4","UG","P1E1"
"134","Q10",40,169,0.25,0,1,46.7019972627864,0,1,"P1 E1 Q4","UG","P1E1"
"135","Q10",40,170,0.25,0,1,32.5892019371427,0,0,"P1 E1 Q4","UG","P1E1"
"136","Q10",40,166,0.24999999999999,0,1,0.536355813541306,1,0,"P1 E1 Q4","UG","P1E1"
"137","Q10",41,172,0.55977558608601,0,1,3.38708238247414,1,0,"P1 E1 Q4","UG","P1E1"
"138","Q10",41,178,0.25,0,1,6.8318722256544,0,0,"P1 E1 Q4","UG","P1E1"
"139","Q10",41,179,0.24999999999999,0,1,11.0122362920477,0,0,"P1 E1 Q4","UG","P1E1"
"140","Q10",41,176,0.25,0,1,9.4415128530848,0,0,"P1 E1 Q4","UG","P1E1"
"141","Q10",41,175,0.25,0,1,10.749498010553,0,0,"P1 E1 Q4","UG","P1E1"
"142","Q10",41,177,0.25,0,1,9.2745034779293,0,1,"P1 E1 Q4","UG","P1E1"
"143","Q10",41,180,0.24999999999999,0,1,11.0657659795974,0,0,"P1 E1 Q4","UG","P1E1"
"144","Q10",41,174,0.31088691194182,0,1,0.00607066263708589,1,0,"P1 E1 Q4","UG","P1E1"
"145","Q10",41,173,0.45983277221226,0,1,6.35762299054967,0,0,"P1 E1 Q4","UG","P1E1"
"146","Q10",45,187,0.24999999999999,0,1,1.6031628457848,1,0,"P1 E1 Q4","UG","P1E1"
"147","Q10",45,188,0.24999999999999,1,1,3.49994019130131,1,0,"P1 E1 Q4","UG","P1E1"
"148","Q10",46,190,0.24999999999999,0,1,35.3644995959775,0,0,"P1 E1 Q4","UG","P1E1"
"149","Q10",46,191,0.24999999999999,0,1,25.2553613053126,0,0,"P1 E1 Q4","UG","P1E1"
"150","Q10",46,189,2.27426129707737,0,1,1.2610581511551,1,0,"P1 E1 Q4","UG","P1E1"
"151","Q10",49,199,0.24999999999999,0,1,3.16677847224111,1,1,"P1 E1 Q4","UG","P1E1"
"152","Q10",50,202,0.24999999999999,1,1,4.67967300490001,0,0,"P1 E1 Q4","UG","P1E1"
"153","Q10",50,201,0.24999999999999,0,1,12.8322800437428,0,1,"P1 E1 Q4","UG","P1E1"
"154","Q10",50,200,11.9843558746851,1,1,-1.9711621224161e-08,1,0,"P1 E1 Q4","UG","P1E1"
"155","Q10",51,208,0.25,0,1,13.265387856646,0,1,"P1 E1 Q4","UG","P1E1"
"156","Q10",51,206,0.25,0,1,4.8960667551015,0,1,"P1 E1 Q4","UG","P1E1"
"157","Q10",51,219,0.24999999999999,0,1,20.8014433324145,0,0,"P1 E1 Q4","UG","P1E1"
"158","Q10",51,217,0.24999999999999,0,1,12.9118073875667,0,1,"P1 E1 Q4","UG","P1E1"
"159","Q10",51,205,0.25,0,1,2.4449159715687,1,1,"P1 E1 Q4","UG","P1E1"
"160","Q10",51,210,0.25,0,1,18.7579683305114,0,1,"P1 E1 Q4","UG","P1E1"
"161","Q10",51,207,0.25,0,1,1.73765893966,1,1,"P1 E1 Q4","UG","P1E1"
"162","Q10",51,204,0.25,0,1,8.4368816021492,0,1,"P1 E1 Q4","UG","P1E1"
"163","Q10",51,211,0.25,0,1,18.6409902054024,0,1,"P1 E1 Q4","UG","P1E1"
"164","Q10",51,218,0.25,0,1,13.2960550441747,0,1,"P1 E1 Q4","UG","P1E1"
"165","Q10",51,216,0.25,0,1,15.8320862965365,0,1,"P1 E1 Q4","UG","P1E1"
"166","Q10",51,203,0.24999999999999,0,1,4.6466269111193,0,1,"P1 E1 Q4","UG","P1E1"
"167","Q10",51,213,0.25,0,1,15.0731589520797,0,1,"P1 E1 Q4","UG","P1E1"
"168","Q10",51,212,0.25,0,1,16.3599183282781,0,1,"P1 E1 Q4","UG","P1E1"
"169","Q10",51,209,0.25,0,1,15.9558831716517,0,1,"P1 E1 Q4","UG","P1E1"
"170","Q10",51,214,0.25,0,1,1.0357901890063,1,1,"P1 E1 Q4","UG","P1E1"
"171","Q10",51,215,0.25,0,1,0.8603230013429,1,1,"P1 E1 Q4","UG","P1E1"
"172","Q10",54,220,8.81044508541966,0,1,-2.43515927422777e-08,1,0,"P1 E1 Q4","UG","P1E1"
"173","Q10",55,221,0.24999999999999,0,1,15.1668206709168,0,0,"P1 E1 Q4","UG","P1E1"
"174","Q10",56,223,0.25,0,1,16.4928128596518,0,0,"P1 E1 Q4","UG","P1E1"
"175","Q10",56,222,1.20549380449024,0,1,29.2279987925087,0,0,"P1 E1 Q4","UG","P1E1"
"176","Q10",56,224,0.24999999999999,0,1,23.2883034909806,0,0,"P1 E1 Q4","UG","P1E1"
"177","Q11",32,144,0.9034043438116,0,1,31.6476191069889,0,0,"P1 Q1","G","P1"
"178","Q11",32,158,0.6957835036643,0,1,2.19758939270647,1,0,"P1 Q1","G","P1"
"179","Q11",32,145,0.9309106938173,1,1,18.6062956838115,0,0,"P1 Q1","G","P1"
"180","Q11",32,157,0.5822473101026,0,1,2.06718551724125,1,0,"P1 Q1","G","P1"
"181","Q11",32,156,0.5658397065728,1,1,1.25869878750505,1,0,"P1 Q1","G","P1"
"182","Q11",32,154,0.5080334678904,0,1,14.973407378469,0,0,"P1 Q1","G","P1"
"183","Q11",32,152,0.6227567772379,0,1,8.10675112091392,0,0,"P1 Q1","G","P1"
"184","Q11",32,146,0.9615792297337,0,1,14.3409511517583,0,0,"P1 Q1","G","P1"
"185","Q11",32,153,0.710272289182,1,1,22.9382191054163,0,0,"P1 Q1","G","P1"
"186","Q11",32,155,1.2715408930157,1,1,11.4007714379815,0,0,"P1 Q1","G","P1"
"187","Q11",32,148,0.8232587988207,1,1,4.45717689932238,0,0,"P1 Q1","G","P1"
"188","Q11",32,150,0.6617523603206,0,1,4.85241364962454,0,0,"P1 Q1","G","P1"
"189","Q11",32,147,0.7538200967514,1,1,10.2859253591842,0,0,"P1 Q1","G","P1"
"190","Q11",32,159,0.0597148783642,0,1,1.70961023115979e-08,1,0,"P1 Q1","G","P1"
"191","Q11",32,149,0.4934958222611,0,1,1.21600114687261,1,0,"P1 Q1","G","P1"
"192","Q11",32,161,0.1825576867871,1,1,34.0679324165882,0,0,"P1 Q1","G","P1"
"193","Q11",32,151,0.7626660474472,0,1,5.31957534632617,0,0,"P1 Q1","G","P1"
"194","Q11",32,160,0.5875490684516,1,1,29.0995011368516,0,0,"P1 Q1","G","P1"
"195","Q11",33,179,0.25,0,1,17.8491472359151,0,0,"P1 Q1","G","P1"
"196","Q11",33,171,0.25,1,1,25.6802144307083,0,0,"P1 Q1","G","P1"
"197","Q11",33,183,0.25,1,1,11.3788948861391,0,0,"P1 Q1","G","P1"
"198","Q11",33,180,0.25,0,1,28.4579605270452,0,0,"P1 Q1","G","P1"
"199","Q11",33,170,0.25,0,1,22.0220027085512,0,0,"P1 Q1","G","P1"
"200","Q11",33,164,0.25,1,1,4.35806597335041,1,0,"P1 Q1","G","P1"
"201","Q11",33,173,0.25,1,1,24.4861878670962,0,0,"P1 Q1","G","P1"
"202","Q11",33,167,0.25,0,1,3.1038222221824,1,0,"P1 Q1","G","P1"
"203","Q11",33,169,0.25,0,1,10.786066760587,0,0,"P1 Q1","G","P1"
"204","Q11",33,182,0.25,1,1,1.7630245646837,1,0,"P1 Q1","G","P1"
"205","Q11",33,181,0.25,1,1,40.3553121006255,0,0,"P1 Q1","G","P1"
"206","Q11",33,178,0.25,0,1,19.7827730189659,0,0,"P1 Q1","G","P1"
"207","Q11",33,186,0.25,0,1,7.7206831639821,0,0,"P1 Q1","G","P1"
"208","Q11",33,175,0.25,0,1,12.3618292620546,0,0,"P1 Q1","G","P1"
"209","Q11",33,187,0.25,0,1,2.3378862839691,1,0,"P1 Q1","G","P1"
"210","Q11",33,188,0.25,0,1,6.6132112879508,0,0,"P1 Q1","G","P1"
"211","Q11",33,184,0.25,1,1,25.2800995865857,0,0,"P1 Q1","G","P1"
"212","Q11",33,166,0.25,1,1,5.66457066206731,0,0,"P1 Q1","G","P1"
"213","Q11",33,162,0.25,0,1,1.745058158417,1,0,"P1 Q1","G","P1"
"214","Q11",33,177,0.25,0,1,10.8462847293931,0,0,"P1 Q1","G","P1"
"215","Q11",33,172,0.25,1,1,26.5586284940263,0,0,"P1 Q1","G","P1"
"216","Q11",33,168,0.25,0,1,9.1137417590295,0,0,"P1 Q1","G","P1"
"217","Q11",33,165,0.25,0,1,4.35806597335041,1,0,"P1 Q1","G","P1"
"218","Q11",33,174,0.25,0,1,22.5003019277468,0,0,"P1 Q1","G","P1"
"219","Q11",33,189,0.25,1,1,0.748248001238508,1,0,"P1 Q1","G","P1"
"220","Q11",33,163,0.25,1,1,2.0063589399103,1,0,"P1 Q1","G","P1"
"221","Q11",33,185,0.25,1,1,21.0470261451432,0,0,"P1 Q1","G","P1"
"222","Q11",33,176,0.25,0,1,14.034155044862,0,0,"P1 Q1","G","P1"
"223","Q11",34,190,0.25,1,1,12.8931870750494,0,0,"P1 Q1","G","P1"
"224","Q11",34,191,0.25,0,1,1.8337839397496,1,0,"P1 Q1","G","P1"
"225","Q11",35,221,0.24999999999999,0,1,28.2187566205725,0,1,"P1 Q1","G","P1"
"226","Q11",35,214,0.24999999999999,0,1,33.7642472507371,0,1,"P1 Q1","G","P1"
"227","Q11",35,213,0.25,0,1,41.352367570304,0,1,"P1 Q1","G","P1"
"228","Q11",35,208,0.24999999999999,0,1,20.2922894256905,0,1,"P1 Q1","G","P1"
"229","Q11",35,205,0.24999999999999,0,1,12.0954964493065,0,1,"P1 Q1","G","P1"
"230","Q11",35,212,0.25,1,1,43.4218550722314,0,1,"P1 Q1","G","P1"
"231","Q11",35,209,0.25,0,1,9.3726550405206,0,0,"P1 Q1","G","P1"
"232","Q11",35,210,0.25,0,1,32.7456894372885,0,1,"P1 Q1","G","P1"
"233","Q11",35,194,0.24999999999999,1,1,10.8351011356327,0,1,"P1 Q1","G","P1"
"234","Q11",35,195,0.24999999999999,0,1,16.8137073912007,0,1,"P1 Q1","G","P1"
"235","Q11",35,211,0.25,0,1,40.1309183504165,0,1,"P1 Q1","G","P1"
"236","Q11",35,204,0.24999999999999,0,1,18.3851152051642,0,1,"P1 Q1","G","P1"
"237","Q11",35,202,0.25,0,1,9.4984925406378,0,1,"P1 Q1","G","P1"
"238","Q11",35,200,0.24999999999999,0,1,3.0871394096668,1,1,"P1 Q1","G","P1"
"239","Q11",35,199,0.24999999999999,1,1,3.7567761290405,1,1,"P1 Q1","G","P1"
"240","Q11",35,193,0.24999999999999,1,1,0.731133157472712,1,0,"P1 Q1","G","P1"
"241","Q11",35,207,0.24999999999999,1,1,6.91520972573201,0,1,"P1 Q1","G","P1"
"242","Q11",35,220,0.24999999999999,1,1,14.2598612950723,0,1,"P1 Q1","G","P1"
"243","Q11",35,219,0.25,0,1,15.8424105152961,0,1,"P1 Q1","G","P1"
"244","Q11",35,198,0.24999999999999,0,1,2.6611651905201,1,1,"P1 Q1","G","P1"
"245","Q11",35,196,0.25,1,1,24.0660605229551,0,1,"P1 Q1","G","P1"
"246","Q11",35,203,0.24999999999999,0,1,6.8203323818937,0,1,"P1 Q1","G","P1"
"247","Q11",35,201,0.24999999999999,1,1,3.00598315959121,1,1,"P1 Q1","G","P1"
"248","Q11",35,206,0.24999999999999,0,1,9.9042745722658,0,1,"P1 Q1","G","P1"
"249","Q11",35,192,0.24999999999999,0,1,5.3691917555421,0,1,"P1 Q1","G","P1"
"250","Q11",35,218,0.25,0,1,5.9097878497956,0,1,"P1 Q1","G","P1"
"251","Q11",35,216,0.25,1,1,8.3582003520759,0,1,"P1 Q1","G","P1"
"252","Q11",35,217,0.25,1,1,1.3787526893257,1,1,"P1 Q1","G","P1"
"253","Q11",35,215,0.25,0,1,4.4221159734101,1,1,"P1 Q1","G","P1"
"254","Q11",35,197,0.24999999999999,1,1,30.9441597481106,0,1,"P1 Q1","G","P1"
"255","Q11",36,223,0.24999999999999,0,1,19.2423683309626,0,0,"P1 Q1","G","P1"
"256","Q11",36,228,0.25,1,1,26.3043909937896,0,0,"P1 Q1","G","P1"
"257","Q11",36,222,0.25,1,1,24.3857706795027,0,0,"P1 Q1","G","P1"
"258","Q11",36,229,0.25,0,1,7.747426132757,0,0,"P1 Q1","G","P1"
"259","Q11",36,224,0.24999999999999,0,1,6.20414800631971,0,0,"P1 Q1","G","P1"
"260","Q11",36,230,0.24999999999999,0,1,38.271687098685,0,0,"P1 Q1","G","P1"
"261","Q11",36,227,0.24999999999999,0,1,11.0851316046155,0,0,"P1 Q1","G","P1"
"262","Q11",36,225,0.24999999999999,0,1,6.46656675656421,0,0,"P1 Q1","G","P1"
"263","Q11",36,226,0.24999999999999,0,1,12.0298386367454,0,0,"P1 Q1","G","P1"
"264","Q11",37,232,0.25,1,1,15.7153300464277,0,1,"P1 Q1","G","P1"
"265","Q11",37,237,0.25,0,1,20.1422730193006,0,1,"P1 Q1","G","P1"
"266","Q11",37,235,0.25,1,1,10.3528011351835,0,1,"P1 Q1","G","P1"
"267","Q11",37,231,0.25,1,1,3.34535972240731,1,1,"P1 Q1","G","P1"
"268","Q11",37,236,0.25,0,1,18.362369111393,0,0,"P1 Q1","G","P1"
"269","Q11",37,233,0.25,0,1,4.8036886300155,0,1,"P1 Q1","G","P1"
"270","Q11",37,234,0.25,0,1,5.327190193003,0,1,"P1 Q1","G","P1"
"271","Q11",37,238,0.25,0,1,21.4356823955053,0,1,"P1 Q1","G","P1"
"272","Q11",39,239,0.24999999999999,1,1,21.5531300518645,0,1,"P1 Q1","G","P1"
"273","Q11",40,240,0.25,0,1,19.9874300504064,0,1,"P1 Q1","G","P1"
"274","Q11",40,241,0.24999999999999,0,1,38.1751636610951,0,0,"P1 Q1","G","P1"
"275","Q11",40,243,0.24999999999999,0,1,24.2765245856509,0,0,"P1 Q1","G","P1"
"276","Q11",40,242,0.25,0,1,11.3686448861296,0,1,"P1 Q1","G","P1"
"277","Q11",41,244,0.24999999999999,0,1,3.6776823789668,1,0,"P1 Q1","G","P1"
"278","Q11",45,250,3.22557876620605,1,1,0.108371420704216,1,0,"P1 Q1","G","P1"
"279","Q11",45,251,0.25,0,1,25.1524370864667,0,1,"P1 Q1","G","P1"
"280","Q11",46,252,0.25,0,1,4.38274019212351,1,1,"P1 Q1","G","P1"
