"","X","quad","year","NRquad","totParea","recArea","Group"
"66",66,"B4",42,9,2.24999999999997,4.00000000000005,"B"
"67",67,"B4",43,21,5.24999999999985,4.00000000000012,"B"
"68",68,"B4",44,22,12.3294896745814,1.78433986974785,"B"
"69",69,"B5",33,8,114.02612538467,0.0701593601730465,"B"
"70",70,"B5",34,11,78.0290122805459,0.140973205715466,"B"
"71",71,"B5",35,6,47.1785029282319,0.127176566181577,"B"
"72",72,"B5",36,0,35.7189180639198,0,"B"
"73",73,"B5",39,0,0.75,0,"B"
"74",74,"B5",40,1,1,0.999999999999996,"B"
"75",75,"B5",41,2,0.249999999999993,8.00000000000022,"B"
"76",76,"B5",42,2,0.499999999999998,4.00000000000002,"B"
"77",77,"B5",43,11,1.00000000000001,10.9999999999999,"B"
"78",78,"B5",44,11,3.99999999999998,2.75000000000001,"B"
"79",79,"C1",32,10,12.7256022733444,0.785817424213114,"C"
"80",80,"C1",33,9,14.3129907941207,0.628799398354738,"C"
"81",81,"C1",34,3,19.8970715372335,0.150775956873155,"C"
"82",82,"C1",35,8,6.49999999999985,1.23076923076926,"C"
"83",83,"C1",36,1,13.5391209872611,0.0738600386938634,"C"
"84",84,"C1",37,42,7.24999999999983,5.793103448276,"C"
"85",85,"C1",38,20,28.3946317041534,0.704358493125814,"C"
"86",86,"C1",39,15,36.2139344727287,0.414205200799044,"C"
"87",87,"C1",40,8,35.2244497934083,0.227114974028553,"C"
"88",88,"C1",41,5,36.204346387691,0.138104965256324,"C"
"89",89,"C1",42,13,43.7499999999994,0.297142857142861,"C"
"90",90,"C1",43,3,31.1193988504415,0.0964028905062681,"C"
"91",91,"C1",44,2,33.2881643736511,0.0600814144496078,"C"
"92",92,"C3",33,11,102.32087836701,0.10750494107903,"C"
"93",93,"C3",34,1,75.2616296150505,0.0132869830897207,"C"
"94",94,"C3",35,4,15.8877499276475,0.251766299080481,"C"
"95",95,"C3",36,7,27.5942117847445,0.253676388896528,"C"
"96",96,"C3",37,27,47.1928866417375,0.572120120664989,"C"
"97",97,"C3",38,6,64.4707218388836,0.0930655005693031,"C"
"98",98,"C3",39,15,49.0652242624824,0.305715508804261,"C"
"99",99,"C3",40,7,68.2886291065611,0.10250608471107,"C"
"100",100,"C3",41,3,76.1323961783979,0.0394050384670703,"C"
"101",101,"C3",42,5,80.7886291065608,0.061889897814765,"C"
"102",102,"C3",43,3,70.589784324466,0.0424990673751105,"C"
"103",103,"C3",44,3,67.8883791025964,0.0441901845302014,"C"
"104",104,"C5",34,8,12.2499999999998,0.653061224489808,"C"
"105",105,"C5",35,16,16.9413015191748,0.944437473230179,"C"
"106",106,"C5",36,0,14.9999999999997,0,"C"
"107",107,"C5",37,0,2.49999999999996,0,"C"
"108",108,"C5",38,3,0.499999999999997,6.00000000000004,"C"
"109",109,"C5",39,15,1.49999999999998,10.0000000000001,"C"
"110",110,"C5",40,17,5.49999999999994,3.09090909090913,"C"
"111",111,"C5",41,43,11.4560461665984,3.75347649395585,"C"
"112",112,"C5",42,49,20.9218126458378,2.3420532833109,"C"
"113",113,"C5",43,11,34.4999999999995,0.318840579710149,"C"
"114",114,"C5",44,29,35.0620782139613,0.827104423845948,"C"
"115",115,"C6",35,13,51.7182544574326,0.251361925037509,"C"
"116",116,"C6",36,1,38.5040505987187,0.0259712935249798,"C"
"117",117,"C6",37,2,0.999999999999951,2.0000000000001,"C"
"118",118,"C6",38,8,2.24999999999992,3.55555555555569,"C"
"119",119,"C6",39,6,3.74999999999992,1.60000000000004,"C"
"120",120,"C6",40,7,7.24999999999979,0.965517241379338,"C"
"121",121,"C6",41,32,8.37474669240927,3.82101109147627,"C"
"122",122,"C6",42,28,19.3713256948347,1.4454354049432,"C"
"123",123,"C6",43,19,25.1500051417225,0.755467042369705,"C"
"124",124,"C6",44,8,28.1104954857295,0.28459121270421,"C"
"125",125,"D1",32,8,97.2239841589843,0.0822842230669965,"D"
"126",126,"D1",33,10,67.4935463808238,0.14816231382444,"D"
"127",127,"D1",34,1,69.6559853910706,0.0143562680850136,"D"
"128",128,"D1",35,1,9.21341307933123,0.108537410771621,"D"
"129",129,"D1",36,1,15.3318038468079,0.0652238973307894,"D"
"130",130,"D1",37,4,5.99999999999991,0.666666666666676,"D"
"131",131,"D1",38,10,10.4999999999998,0.952380952380974,"D"
"132",132,"D1",39,20,15.6232434711156,1.28014391102438,"D"
"133",133,"D1",40,14,23.7499999999994,0.589473684210542,"D"
"134",134,"D1",41,12,35.7499999999991,0.335664335664344,"D"
"135",135,"D1",44,11,51.7762669864111,0.212452550951327,"D"
"136",136,"D3",33,5,15.1535456319279,0.329955782062331,"D"
"137",137,"D3",34,0,8.99197747559828,0,"D"
"138",138,"D3",35,0,0.750000000000001,0,"D"
"139",139,"D3",36,2,1,1.99999999999999,"D"
"140",140,"D3",37,4,1.50000000000001,2.66666666666665,"D"
"141",141,"D3",38,2,2.00000000000002,0.999999999999992,"D"
"142",142,"D3",39,1,1.75000000000001,0.57142857142857,"D"
"143",143,"D3",40,1,1.25000000000001,0.799999999999996,"D"
"144",144,"D3",41,6,1.75,3.42857142857142,"D"
"145",145,"D3",42,5,4.75000000000004,1.05263157894736,"D"
"146",146,"D3",43,4,6.00000000000002,0.666666666666664,"D"
"147",147,"D3",44,9,5.50000000000001,1.63636363636363,"D"
"148",148,"D5",34,4,1.99999999999996,2.00000000000004,"D"
"149",149,"D5",35,2,2.24999999999995,0.888888888888908,"D"
"150",150,"D5",36,3,4.07274476087879,0.736603979904864,"D"
"151",151,"D5",37,3,1.74999999999996,1.71428571428575,"D"
"152",152,"D5",38,5,2.46505752539343,2.02835023056997,"D"
"153",153,"D5",39,0,3.49999999999999,0,"D"
"154",154,"D5",40,3,0.749999999999993,4.00000000000004,"D"
"155",155,"D5",41,2,1.99999999999998,1.00000000000001,"D"
"156",156,"D5",42,1,0.999999999999997,1,"D"
"157",157,"D5",43,1,1.49999999999999,0.666666666666673,"D"
"158",158,"D5",44,0,1,0,"D"
"159",159,"E2",32,41,143.83450181018,0.285049827989867,"E"
"160",160,"E2",33,1,146.86558299218,0.00680894719938057,"E"
"161",161,"E2",34,1,42.5875236501112,0.0234810553488801,"E"
"162",162,"E2",35,1,3.99999999999996,0.250000000000002,"E"
"163",163,"E2",36,3,3.99999999999996,0.750000000000007,"E"
"164",164,"E2",37,10,3.24999999999998,3.0769230769231,"E"
"165",165,"E2",38,5,14.5636711991985,0.343320027732785,"E"
"166",166,"E2",39,21,10.2499999999999,2.0487804878049,"E"
"167",167,"E2",40,8,17.4506105945527,0.458436680863032,"E"
"168",168,"E2",41,15,19.4550902511029,0.771006446456843,"E"
"169",169,"E2",42,47,20.9450805125647,2.24396368263207,"E"
"170",170,"E2",43,25,34.1695588476019,0.731645383878128,"E"
"171",171,"E2",44,7,41.2637122883706,0.169640577926694,"E"
"172",172,"E6",34,2,46.1551153590983,0.0433321417233929,"E"
"173",173,"E6",35,8,36.5726097885366,0.218742934842663,"E"
"174",174,"E6",36,2,12.4999999999998,0.160000000000003,"E"
"175",175,"E6",37,37,12.9999999999998,2.84615384615389,"E"
"176",176,"E6",38,20,38.7260818009263,0.516447806488949,"E"
"177",177,"E6",39,16,57.0339348569777,0.280534738487231,"E"
"178",178,"E6",40,14,54.4999999999991,0.256880733944958,"E"
"179",179,"E6",41,17,85.5881942045925,0.198625524910161,"E"
"180",180,"E6",42,3,104.332183466721,0.0287543105139452,"E"
"181",181,"E6",43,4,100.774631557458,0.0396925291433028,"E"
"182",182,"E6",44,1,125.485097826606,0.00796907375712286,"E"
"183",183,"F2",32,19,202.581678110961,0.0937893306895849,"F"
"184",184,"F2",33,11,117.873241747526,0.0933205860543062,"F"
"185",185,"F2",34,0,144.261511763359,0,"F"
"186",186,"F2",35,13,91.6691910842853,0.14181427638046,"F"
"187",187,"F2",36,0,61.0634715347202,0,"F"
"188",188,"F2",37,9,26.6770368302255,0.337368803637249,"F"
"189",189,"F2",38,28,43.1525177925084,0.648861327967774,"F"
"190",190,"F2",39,23,51.6543769553947,0.445267203975014,"F"
"191",191,"F2",40,1,56.9861292364655,0.0175481299291354,"F"
"192",192,"F2",41,2,54.9140736722933,0.0364205360530209,"F"
"193",193,"F2",42,20,53.8155251149714,0.37163996741223,"F"
"194",194,"F2",43,5,69.105786984011,0.0723528407419317,"F"
"195",195,"F2",44,5,74.4188232680142,0.0671873026262838,"F"
"196",196,"F3",33,15,65.3648372042904,0.229481180426094,"F"
"197",197,"F3",34,0,16.8227267108772,0,"F"
"198",198,"F3",35,2,0.999999999999974,2.00000000000005,"F"
"199",199,"F3",36,0,2.99921139546385,0,"F"
"200",200,"F3",37,2,0.749999999999985,2.66666666666672,"F"
"201",201,"F3",38,1,1.24999999999998,0.80000000000001,"F"
"202",202,"F3",39,49,3.24999999999996,15.0769230769232,"F"
"203",203,"F3",40,8,15.2499999999998,0.524590163934433,"F"
"204",204,"F3",41,59,20.4999999999997,2.87804878048784,"F"
"205",205,"F3",42,122,48.1196664736214,2.53534591863555,"F"
"206",206,"F3",43,3,115.109883713684,0.026062053954133,"F"
"207",207,"F3",44,5,137.988767605264,0.0362348333619674,"F"
"208",208,"F8",35,18,35.7741177450758,0.503157062551952,"F"
"209",209,"F8",36,2,25.5821581798047,0.0781794868885949,"F"
"210",210,"F8",37,22,26.3746386491165,0.834134650816796,"F"
"211",211,"F8",38,19,67.6637248199621,0.280800385295884,"F"
"212",212,"F8",39,36,47.4142894975416,0.759264778224011,"F"
"213",213,"F8",40,8,70.3307594849297,0.113748238446284,"F"
"214",214,"F8",41,4,81.4586698851309,0.0491046564551153,"F"
"215",215,"F8",42,6,100.919346033202,0.0594534173658439,"F"
"216",216,"F8",43,0,71.0991272883836,0,"F"
"217",217,"F8",44,5,55.9925585170169,0.0892975804718842,"F"
