"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","QuadName","Grazing","Group"
"169","Q10",34,49,3.67456955324206,1.57229001603356,4,1,-2.57529109148891e-10,"P1 E1 Q4","UG","P1E1"
"170","Q10",34,50,0.991244738353106,0.559474483319313,3,0,23.5127019356892,"P1 E1 Q4","UG","P1E1"
"171","Q10",35,10,2.74902602939499,1.98463085266531,6,0,11.4009917788186,"P1 E1 Q4","UG","P1E1"
"172","Q10",35,11,17.7217077605378,13.1173229905503,6,0,11.7304026887334,"P1 E1 Q4","UG","P1E1"
"173","Q10",35,17,0.49999999999998,0.25,6,1,2.1333331587785,"P1 E1 Q4","UG","P1E1"
"174","Q10",35,19,1.47846508185829,1.14009517880648,6,0,14.8656862911195,"P1 E1 Q4","UG","P1E1"
"175","Q10",35,21,11.2221066712576,7.17615472789293,6,0,1.21476440771675,"P1 E1 Q4","UG","P1E1"
"176","Q10",35,24,11.3474311456443,4.89960305747783,6,1,5.67015945307503e-09,"P1 E1 Q4","UG","P1E1"
"177","Q10",35,32,21.270600038877,19.4274729947292,6,0,10.1274183193268,"P1 E1 Q4","UG","P1E1"
"178","Q10",35,35,19.3184874166743,18.5929336186725,6,0,19.7561456948076,"P1 E1 Q4","UG","P1E1"
"179","Q10",35,38,5.36195394262233,2.04358991945707,6,0,9.10123315366114,"P1 E1 Q4","UG","P1E1"
"180","Q10",35,49,4.80497815045647,3.67456955324206,5,1,0.808393307241545,"P1 E1 Q4","UG","P1E1"
"181","Q10",35,50,0.81582336167826,0.991244738353106,4,0,22.3261167492277,"P1 E1 Q4","UG","P1E1"
"182","Q10",36,10,3.62665108394391,2.74902602939499,7,0,10.3421870726736,"P1 E1 Q4","UG","P1E1"
"183","Q10",36,11,15.8597814957365,17.7217077605378,7,0,12.2718237743502,"P1 E1 Q4","UG","P1E1"
"184","Q10",36,17,0.24999999999999,0.49999999999998,7,1,1.0043214389771,"P1 E1 Q4","UG","P1E1"
"185","Q10",36,19,1.78427586351708,1.47846508185829,7,0,16.228037877065,"P1 E1 Q4","UG","P1E1"
"186","Q10",36,21,12.5500807257958,11.2221066712576,7,0,1.10090266764527,"P1 E1 Q4","UG","P1E1"
"187","Q10",36,24,8.14083831728624,11.3474311456443,7,1,0.257527699000519,"P1 E1 Q4","UG","P1E1"
"188","Q10",36,32,31.1014726900331,21.270600038877,7,0,8.21098863568824,"P1 E1 Q4","UG","P1E1"
"189","Q10",36,35,33.9432700557129,19.3184874166743,7,0,19.4022136227765,"P1 E1 Q4","UG","P1E1"
"190","Q10",36,38,8.00615899405088,5.36195394262233,7,0,6.08017222999069,"P1 E1 Q4","UG","P1E1"
"191","Q10",36,49,12.3595462489865,4.80497815045647,6,1,1.22294958461204,"P1 E1 Q4","UG","P1E1"
"192","Q10",36,50,0.86776134023176,0.81582336167826,5,0,22.6648324174428,"P1 E1 Q4","UG","P1E1"
"193","Q10",37,10,1.88685045525597,3.62665108394391,8,0,11.0460987862773,"P1 E1 Q4","UG","P1E1"
"194","Q10",37,11,27.0482564870901,15.8597814957365,8,0,16.5128612793183,"P1 E1 Q4","UG","P1E1"
"195","Q10",37,17,0.49999999999998,0.24999999999999,8,1,2.229490190118,"P1 E1 Q4","UG","P1E1"
"196","Q10",37,19,1.51043495803389,1.78427586351708,8,0,14.2354479959507,"P1 E1 Q4","UG","P1E1"
"197","Q10",37,21,16.4546278002240,12.5500807257958,8,0,1.06039564259058,"P1 E1 Q4","UG","P1E1"
"198","Q10",37,24,0.49999999999998,8.14083831728624,8,0,1.14023777086913e-08,"P1 E1 Q4","UG","P1E1"
"199","Q10",37,32,21.3170342186960,31.1014726900331,8,0,7.70356127550251,"P1 E1 Q4","UG","P1E1"
"200","Q10",37,35,16.6665262665572,33.9432700557129,8,0,20.4808933449831,"P1 E1 Q4","UG","P1E1"
"201","Q10",37,38,3.15941868164118,8.00615899405088,8,0,2.82047222191851,"P1 E1 Q4","UG","P1E1"
"202","Q10",37,49,6.42414382457216,12.3595462489865,7,0,0.0767378212506173,"P1 E1 Q4","UG","P1E1"
"203","Q10",37,50,0.25,0.86776134023176,6,0,22.7445394419037,"P1 E1 Q4","UG","P1E1"
"204","Q10",38,10,5.50990077429377,1.88685045525597,9,0,11.0633956708323,"P1 E1 Q4","UG","P1E1"
"205","Q10",38,103,0.25,0.25,1,0,6.2680401938792,"P1 E1 Q4","UG","P1E1"
"206","Q10",38,11,26.4750466096936,27.0482564870901,9,0,11.8128542687201,"P1 E1 Q4","UG","P1E1"
"207","Q10",38,17,0.25,0.49999999999998,9,1,1.1769386266378,"P1 E1 Q4","UG","P1E1"
"208","Q10",38,19,3.07942117613563,1.51043495803389,9,0,14.2087800275521,"P1 E1 Q4","UG","P1E1"
"209","Q10",38,21,13.7254390758562,16.4546278002240,9,0,2.29311514221564e-08,"P1 E1 Q4","UG","P1E1"
"210","Q10",38,32,62.5298930807621,21.3170342186960,9,0,6.6324323817187,"P1 E1 Q4","UG","P1E1"
"211","Q10",38,35,25.9898633289457,16.6665262665572,9,0,19.8932948975896,"P1 E1 Q4","UG","P1E1"
"212","Q10",38,49,2.07143037050322,6.42414382457216,8,1,0.269834743962804,"P1 E1 Q4","UG","P1E1"
"213","Q10",39,107,7.25807697263625,0.24999999999999,1,1,0.493428469751294,"P1 E1 Q4","UG","P1E1"
"214","Q10",39,11,17.0444175345452,26.4750466096936,10,0,12.2100206730763,"P1 E1 Q4","UG","P1E1"
"215","Q10",39,17,0.249999999999993,0.25,10,1,2.5367886279043,"P1 E1 Q4","UG","P1E1"
"216","Q10",39,19,2.55694700077618,3.07942117613563,10,0,14.2730042689502,"P1 E1 Q4","UG","P1E1"
"217","Q10",39,21,11.9106089309762,13.7254390758562,10,0,0.7383214387293,"P1 E1 Q4","UG","P1E1"
"218","Q10",39,32,25.7009494592231,62.5298930807621,10,0,1.06230110683741,"P1 E1 Q4","UG","P1E1"
"219","Q10",39,35,7.48556901033964,25.9898633289457,10,0,18.9369691325092,"P1 E1 Q4","UG","P1E1"
"220","Q10",39,49,2.11751494503388,2.07143037050322,9,1,0.114874587774068,"P1 E1 Q4","UG","P1E1"
"221","Q10",40,107,1.48647041135147,7.25807697263625,2,1,0.0174120821525179,"P1 E1 Q4","UG","P1E1"
"222","Q10",40,11,14.5269000482091,17.0444175345452,11,0,11.828631605308,"P1 E1 Q4","UG","P1E1"
"223","Q10",40,17,0.25,0.249999999999993,11,1,0.554454251058,"P1 E1 Q4","UG","P1E1"
"224","Q10",40,19,0.25,2.55694700077618,11,0,14.3659847243767,"P1 E1 Q4","UG","P1E1"
"225","Q10",40,21,10.2980224886238,11.9106089309762,11,0,0.289911264058806,"P1 E1 Q4","UG","P1E1"
"226","Q10",40,32,17.5791711568382,25.7009494592231,11,0,0.088474539934964,"P1 E1 Q4","UG","P1E1"
"227","Q10",40,35,6.83204444402934,7.48556901033964,11,0,18.0147316110692,"P1 E1 Q4","UG","P1E1"
"228","Q10",40,38,1.07470580379991,4.44460190092867,11,0,10.9020855100996,"P1 E1 Q4","UG","P1E1"
"229","Q10",40,49,0.672727420174444,2.11751494503388,10,1,1.01139798885043,"P1 E1 Q4","UG","P1E1"
"230","Q10",41,10,1.58472071976062,1.88303658384753,12,0,10.4828159790545,"P1 E1 Q4","UG","P1E1"
"231","Q10",41,107,0.249999999999986,1.48647041135147,3,1,0.215780812401775,"P1 E1 Q4","UG","P1E1"
"232","Q10",41,11,6.21891280516181,14.5269000482091,12,0,12.5545636372341,"P1 E1 Q4","UG","P1E1"
"233","Q10",41,111,0.25,0.249999999999986,1,0,27.5327527136837,"P1 E1 Q4","UG","P1E1"
"234","Q10",41,21,2.65431157193607,10.2980224886238,12,0,-1.35517763677484e-08,"P1 E1 Q4","UG","P1E1"
"235","Q10",41,32,10.4295838340893,17.5791711568382,12,0,0.358613625875606,"P1 E1 Q4","UG","P1E1"
"236","Q10",41,35,3.64183373494269,6.83204444402934,12,0,18.277533955064,"P1 E1 Q4","UG","P1E1"
"237","Q10",41,49,0.249999999999993,0.672727420174444,11,1,0.13284251477728,"P1 E1 Q4","UG","P1E1"
"238","Q10",45,10,1.1291829749405,0.499999999999972,16,0,16.2203855156481,"P1 E1 Q4","UG","P1E1"
"239","Q10",45,11,5.26730115992806,3.38762268594928,16,0,14.1166597090353,"P1 E1 Q4","UG","P1E1"
"240","Q10",45,112,0.5,0.25,4,0,11.35843472987,"P1 E1 Q4","UG","P1E1"
"241","Q10",45,133,0.25,0.250000000000001,1,0,10.0014347286062,"P1 E1 Q4","UG","P1E1"
"242","Q10",45,21,16.2636059158881,8.40784986138262,16,0,1.03233786565547,"P1 E1 Q4","UG","P1E1"
"243","Q10",45,32,3.86180065792988,8.2919266529211,16,0,0,"P1 E1 Q4","UG","P1E1"
"244","Q10",45,35,7.76516589087784,5.96599820533945,16,0,20.7080863010776,"P1 E1 Q4","UG","P1E1"
"245","Q10",45,49,1.23413936461159,8.66924340756426,15,1,0.319476119623289,"P1 E1 Q4","UG","P1E1"
